targets	tree	gene	Rho	N	P	p.adj	direction
rat	extsub	HOG20489	0.02126576826600607	61	0.8413936112302458	0.9414360081970268	up
rat	extsub	HOG2049	0.0037303566022052754	59	0.9724758284664149	0.9840838200090729	up
rat	extsub	HOG20528	0.05222499243087386	59	0.6290631518148919	0.8571019177023151	up
rat	extsub	HOG20532	0.13822749372903945	61	0.19335334667404758	0.5749908511580292	up
rat	extsub	HOG20536	-0.02835435768800809	61	0.7896116519230303	0.9160937375370024	down
rat	extsub	HOG20542	-0.10278454661902933	61	0.3334419871695805	0.6872103256488973	down
rat	extsub	HOG20565	0.14531608315104147	61	0.17149164222952806	0.552671187946201	up
rat	extsub	HOG2057	-0.268342580830896	53	0.0188800406718217	0.3803327041048376	down
rat	extsub	HOG20605	-0.14177178844004046	61	0.1821793790660869	0.5617492309843611	down
rat	extsub	HOG20609	0.02126576826600607	61	0.8413936112302458	0.9414360081970268	up
rat	extsub	HOG20618	-0.07797448364202225	61	0.4631065561080204	0.7659157119021934	down
rat	extsub	HOG2061	0.10071962825954245	59	0.35154922591175014	0.69510266804018	up
rat	extsub	HOG2062	NA	NA	NA	NA	NA
rat	extsub	HOG20634	NA	NA	NA	NA	NA
rat	extsub	HOG20640	0.05506606975370579	57	0.6168503489075596	0.8430330341429585	up
rat	extsub	HOG20659	-0.09677929144720838	53	0.39711753786482684	0.7269425361721557	down
rat	extsub	HOG2065	0.12908035155914152	49	0.2782429072384045	0.6510391335116321	up
rat	extsub	HOG20666	-0.16303755670604653	61	0.12498392646780655	0.5034228921518752	down
rat	extsub	HOG20667	-0.2445563350590698	61	0.02137587481053154	0.3803327041048376	down
rat	extsub	HOG20692	0.10278454661902933	61	0.3334419871695805	0.6872103256488973	up
rat	extsub	HOG20703	0.02126576826600607	61	0.8413936112302458	0.9414360081970268	up
rat	extsub	HOG2070	0.108180341463953	59	0.31702261883910604	0.6699426550403486	up
rat	extsub	HOG2071	0.02611249621543693	59	0.809149834631498	0.9304442969459934	up
rat	extsub	HOG20724	NA	NA	NA	NA	NA
rat	extsub	HOG20750	-0.05316442066501517	61	0.6168793360668248	0.8430330341429585	down
rat	extsub	HOG20785	-0.19848050381605664	61	0.06180326148000753	0.41924117384224263	down
rat	extsub	HOG20806	0.2197462720820627	61	0.03865734996987974	0.3866952551317734	up
rat	extsub	HOG20811	NA	NA	NA	NA	NA
rat	extsub	HOG20813	NA	NA	NA	NA	NA
rat	extsub	HOG20833	-0.02611249621543693	59	0.809149834631498	0.9304442969459934	down
rat	extsub	HOG20836	-0.23804761428476168	51	0.041187853933173396	0.3937567617550795	down
rat	extsub	HOG2084	0.024931919733558853	55	0.8240221313018803	0.9358463397156345	up
rat	extsub	HOG20857	-0.044681660155087455	49	0.7074180726307056	0.888577304702813	down
rat	extsub	HOG20877	0.08860736777502529	61	0.4043955651266186	0.72871507225086	up
rat	extsub	HOG2088	NA	NA	NA	NA	NA
rat	extsub	HOG20896	0.02126576826600607	61	0.8413936112302458	0.9414360081970268	up
rat	extsub	HOG20927	0.2126576826600607	61	0.04538031735411386	0.3959557360347956	up
rat	extsub	HOG2093	-0.018670401120373464	51	0.8727801237939118	0.9568345437243576	down
rat	extsub	HOG2095	0.08506307306402427	61	0.4234531246369951	0.7411888254875152	up
rat	extsub	HOG2096	0.15949326199504552	61	0.13339849493400785	0.5067866266870921	up
rat	extsub	HOG20973	0.038987241821011126	61	0.7137155869952381	0.888577304702813	up
rat	extsub	HOG20975	-0.16658185141704754	61	0.11698904657737594	0.49165103955255796	down
rat	extsub	HOG20982	-0.17367044083904956	61	0.10220815226823024	0.4704537559476801	down
rat	extsub	HOG20995	0.04253153653201214	61	0.6889927119264218	0.8781062813315873	up
rat	extsub	HOG20998	-0.17012614612804855	61	0.10940136674391907	0.48024705014331304	down
rat	extsub	HOG2099	NA	NA	NA	NA	NA
rat	extsub	HOG21010	0.0932589150551319	59	0.3883673584627566	0.7154609805555191	up
rat	extsub	HOG21012	-0.14175355088380048	59	0.1898156834617642	0.5744207819671873	down
rat	extsub	HOG2101	NA	NA	NA	NA	NA
rat	extsub	HOG21028	0.2764549874580789	61	0.00928317735613488	0.3803327041048376	up
rat	extsub	HOG2102	-0.283919040901614	37	0.03951962460485125	0.3937567617550795	down
rat	extsub	HOG21031	NA	NA	NA	NA	NA
rat	extsub	HOG21044	0.038987241821011126	61	0.7137155869952381	0.888577304702813	up
rat	extsub	HOG2105	NA	NA	NA	NA	NA
rat	extsub	HOG21065	-0.11418646484077905	49	0.3374749722662658	0.6879464132975996	down
rat	extsub	HOG21069	-0.11937141127056881	59	0.26954763815516597	0.6427060430937386	down
rat	extsub	HOG2106	0.09569595719702731	61	0.36785400347160596	0.706002915527645	up
rat	extsub	HOG21083	-0.011191069806615828	59	0.9175583450947844	0.9715384347751634	down
rat	extsub	HOG2109	0.2707208162454153	51	0.02024057057707747	0.3803327041048376	up
rat	extsub	HOG21115	0.1524046725730435	61	0.15153508439930308	0.5317960530963387	up
rat	extsub	HOG21121	-0.014177178844004046	61	0.8938711386490852	0.9631670013060203	down
rat	extsub	HOG21124	0.22329056679306372	61	0.035626252982112465	0.3803327041048376	up
rat	extsub	HOG21146	0.28723745836980624	59	0.007889736511091016	0.3803327041048376	up
rat	extsub	HOG2116	NA	NA	NA	NA	NA
rat	extsub	HOG2117	-0.2707208162454153	51	0.02024057057707747	0.3803327041048376	down
rat	extsub	HOG21184	0.08798117404291672	53	0.4414183267820538	0.7508278465399496	up
rat	extsub	HOG21186	0.026394352212875016	53	0.8173613313851769	0.9304442969459934	up
rat	extsub	HOG21189	0.014921426408821102	59	0.8902300549434975	0.9631670013060203	up
rat	extsub	HOG2118	0.14548390748600576	59	0.1784225683488685	0.5617492309843611	up
rat	extsub	HOG21191	-0.08860736777502529	61	0.4043955651266186	0.72871507225086	down
rat	extsub	HOG21202	0.11696172546303338	61	0.2710657256687855	0.6427060430937386	up
rat	extsub	HOG2120	0.19060429553680974	47	0.11718508719813803	0.49165103955255796	up
rat	extsub	HOG21213	0.07446943359181242	49	0.5316145768816123	0.8061150136910961	up
rat	extsub	HOG21214	-0.12050602017403439	61	0.2568098638611724	0.6339899942659024	down
rat	extsub	HOG21231	0.0921516624860263	61	0.38586062235791413	0.7154609805555191	up
rat	extsub	HOG21239	-0.02835435768800809	61	0.7896116519230303	0.9160937375370024	down
rat	extsub	HOG21241	0.007460713204410551	59	0.9449844010606654	0.9771218762756226	up
rat	extsub	HOG21250	NA	NA	NA	NA	NA
rat	extsub	HOG21275	0.07088589422002023	61	0.5047482788338378	0.7885295295505503	up
rat	extsub	HOG2128	0.08579820185072135	59	0.42744266223254906	0.7436635964122573	up
rat	extsub	HOG21296	0.18075903026105158	61	0.08895327188243576	0.44808182632611576	up
rat	extsub	HOG2129	-0.010589127529822762	47	0.9306406489398111	0.9771218762756226	down
rat	extsub	HOG2130	0.12362672448829556	29	0.4308567824997282	0.7484768190304871	up
rat	extsub	HOG2131	NA	NA	NA	NA	NA
rat	extsub	HOG21332	-0.2831373285764586	45	0.022901204610456895	0.3803327041048376	down
rat	extsub	HOG21355	0.22329056679306372	61	0.035626252982112465	0.3803327041048376	up
rat	extsub	HOG21369	0	61	1	1	up
rat	extsub	HOG21379	0	61	1	1	up
rat	extsub	HOG2139	0.08798117404291672	53	0.4414183267820538	0.7508278465399496	up
rat	extsub	HOG2141	NA	NA	NA	NA	NA
rat	extsub	HOG21421	-0.035442947110010115	61	0.7387427965353055	0.8948310914554274	down
rat	extsub	HOG21423	-0.19139191439405462	61	0.07170274849205706	0.4264567962748562	down
rat	extsub	HOG21440	-0.22329056679306372	61	0.035626252982112465	0.3803327041048376	down
rat	extsub	HOG21442	0.04570851951152457	55	0.683503391618352	0.8781062813315873	up
rat	extsub	HOG21450	-0.20911338794905968	61	0.04909563894454146	0.4019581143281878	down
rat	extsub	HOG21458	-0.06882932894384795	47	0.5715621209861522	0.8225107821712822	down
rat	extsub	HOG2146	NA	NA	NA	NA	NA
rat	extsub	HOG21472	-0.2197462720820627	61	0.03865734996987974	0.3866952551317734	down
rat	extsub	HOG21474	-0.0140028008402801	51	0.9044070096186425	0.9715384347751634	down
rat	extsub	HOG21487	NA	NA	NA	NA	NA
rat	extsub	HOG21489	0	61	1	1	up
rat	extsub	HOG21491	0.02126576826600607	61	0.8413936112302458	0.9414360081970268	up
rat	extsub	HOG21504	-0.035442947110010115	61	0.7387427965353055	0.8948310914554274	down
rat	extsub	HOG21514	-0.060253010087017195	61	0.5707265848746756	0.821494508752309	down
rat	extsub	HOG2153	0.0560112033611204	51	0.6309540411841706	0.8580218517666135	up
rat	extsub	HOG21541	-0.17012614612804855	61	0.10940136674391907	0.48024705014331304	down
rat	extsub	HOG21551	-0.13429283767938993	59	0.21419302571912832	0.593643572808839	down
rat	extsub	HOG21563	NA	NA	NA	NA	NA
rat	extsub	HOG21582	-0.09569595719702731	61	0.36785400347160596	0.706002915527645	down
rat	extsub	HOG21593	0.05316442066501517	61	0.6168793360668248	0.8430330341429585	up
rat	extsub	HOG21599	0.145531755777651	57	0.18607755102102858	0.5723799535523358	up
rat	extsub	HOG2159	0.10071962825954245	59	0.35154922591175014	0.69510266804018	up
rat	extsub	HOG21604	NA	NA	NA	NA	NA
rat	extsub	HOG2160	-0.047199488360319244	57	0.6680360179509427	0.8709697836667463	down
rat	extsub	HOG21614	0.10987313604103136	61	0.301179227886229	0.658097851920649	up
rat	extsub	HOG21615	0.16303755670604653	61	0.12498392646780655	0.5034228921518752	up
rat	extsub	HOG21618	0.13468319901803844	61	0.2050226794013077	0.5847795507665499	up
rat	extsub	HOG2162	-0.2100420126042015	51	0.07163328376572879	0.4264567962748562	down
rat	extsub	HOG2163	0.08259910463055868	57	0.452966402751067	0.7595677376649359	up
rat	extsub	HOG2164	0.04964628906120828	49	0.6766573217164245	0.8781062813315873	up
rat	extsub	HOG21656	NA	NA	NA	NA	NA
rat	extsub	HOG21662	-0.2604863422903419	45	0.03634268547073927	0.3866813033670617	down
rat	extsub	HOG21698	NA	NA	NA	NA	NA
rat	extsub	HOG2171	NA	NA	NA	NA	NA
rat	extsub	HOG2174	NA	NA	NA	NA	NA
rat	extsub	HOG21750	0.14516893717081258	53	0.20402387047443668	0.5847795507665499	up
rat	extsub	HOG21754	-0.0921516624860263	61	0.38586062235791413	0.7154609805555191	down
rat	extsub	HOG21768	0.08151877835302326	61	0.4430262545390005	0.7508278465399496	up
rat	extsub	HOG21787	0.014177178844004046	61	0.8938711386490852	0.9631670013060203	up
rat	extsub	HOG21798	0.10278454661902933	61	0.3334419871695805	0.6872103256488973	up
rat	extsub	HOG2179	0.008798117404291672	53	0.9386394268831363	0.9771218762756226	up
rat	extsub	HOG21809	-0.08151877835302326	61	0.4430262545390005	0.7508278465399496	down
rat	extsub	HOG21812	0.05222499243087386	59	0.6290631518148919	0.8571019177023151	up
rat	extsub	HOG21823	-0.08151877835302326	61	0.4430262545390005	0.7508278465399496	down
rat	extsub	HOG2182	0.18278747350805852	59	0.09090163951783407	0.45180533193840533	up
rat	extsub	HOG21839	0.2014392565190849	59	0.06243736625547253	0.41924117384224263	up
rat	extsub	HOG21843	-0.16276517197939594	53	0.1544086513619311	0.5386072232020793	down
rat	extsub	HOG21863	-0.11219363880101485	55	0.316978358618568	0.6699426550403486	down
rat	extsub	HOG21869	0.035442947110010115	61	0.7387427965353055	0.8948310914554274	up
rat	extsub	HOG2186	-0.05670871537601618	61	0.5935976334169444	0.8354824213304743	down
rat	extsub	HOG2188	0.16040533389482686	59	0.13790419883579172	0.51885053228074	up
rat	extsub	HOG2189	NA	NA	NA	NA	NA
rat	extsub	HOG218	NA	NA	NA	NA	NA
rat	extsub	HOG21902	0.108180341463953	59	0.31702261883910604	0.6699426550403486	up
rat	extsub	HOG2190	-0.22755175273452183	59	0.03531743432616189	0.3803327041048376	down
rat	extsub	HOG21939	0.09924025190802832	61	0.3503800950746238	0.69510266804018	up
rat	extsub	HOG21944	-0.10987313604103136	61	0.301179227886229	0.658097851920649	down
rat	extsub	HOG2194	0.08860736777502529	61	0.4043955651266186	0.72871507225086	up
rat	extsub	HOG21957	0.0035442947110010115	61	0.9733939926191759	0.9840838200090729	up
rat	extsub	HOG21958	-0.07918305663862504	53	0.4884223166225936	0.7785341418285356	down
rat	extsub	HOG2195	NA	NA	NA	NA	NA
rat	extsub	HOG21973	-0.19848050381605664	61	0.06180326148000753	0.41924117384224263	down
rat	extsub	HOG21983	-0.041033922624258035	59	0.7042898335132705	0.8883338011271433	down
rat	extsub	HOG2198	-0.19589885930172113	47	0.10735020386091741	0.48024705014331304	down
rat	extsub	HOG21992	0.08868440532177396	51	0.4468908035108557	0.7541053625347196	up
rat	extsub	HOG22021	-0.18075903026105158	61	0.08895327188243576	0.44808182632611576	down
rat	extsub	HOG22026	NA	NA	NA	NA	NA
rat	extsub	HOG2202	-0.23501246593893235	59	0.029727183306054616	0.3803327041048376	down
rat	extsub	HOG22034	0	61	1	1	up
rat	extsub	HOG22036	-0.17721473555005057	61	0.09539647629855073	0.4569822152702822	down
rat	extsub	HOG22044	0.0708372864172069	31	0.6399940105774468	0.8587570459279914	up
rat	extsub	HOG22046	-0.038987241821011126	61	0.7137155869952381	0.888577304702813	down
rat	extsub	HOG22053	-0.19493620910505563	61	0.0666016558183847	0.4233242356320412	down
rat	extsub	HOG2205	NA	NA	NA	NA	NA
rat	extsub	HOG22063	0.08579820185072135	59	0.42744266223254906	0.7436635964122573	up
rat	extsub	HOG22076	NA	NA	NA	NA	NA
rat	extsub	HOG2207	NA	NA	NA	NA	NA
rat	extsub	HOG22088	0.0921516624860263	61	0.38586062235791413	0.7154609805555191	up
rat	extsub	HOG22094	-0.1843033249720526	61	0.08286538186483612	0.4374658476814494	down
rat	extsub	HOG22095	-0.1524046725730435	61	0.15153508439930308	0.5317960530963387	down
rat	extsub	HOG22096	-0.03519246961716669	53	0.7581430976670581	0.9054561779926988	down
rat	extsub	HOG22097	-0.060253010087017195	61	0.5707265848746756	0.821494508752309	down
rat	extsub	HOG2209	-0.03539961627023944	57	0.7477301646241346	0.9041656207295836	down
rat	extsub	HOG22109	-0.1843033249720526	61	0.08286538186483612	0.4374658476814494	down
rat	extsub	HOG2210	-0.044955172541198386	29	0.7745365856464986	0.9147980884359359	down
rat	extsub	HOG22130	-0.02481006297700708	61	0.8154018422869038	0.9304442969459934	down
rat	extsub	HOG22139	0.007460713204410551	59	0.9449844010606654	0.9771218762756226	up
rat	extsub	HOG2214	0.010632884133003034	61	0.9203001829411458	0.9715384347751634	up
rat	extsub	HOG22157	0.04253153653201214	61	0.6889927119264218	0.8781062813315873	up
rat	extsub	HOG22186	0.08151877835302326	61	0.4430262545390005	0.7508278465399496	up
rat	extsub	HOG22187	-0.23037915621506574	61	0.03016847439020881	0.3803327041048376	down
rat	extsub	HOG2218	-0.17011927720118078	43	0.18192622259449343	0.5617492309843611	down
rat	extsub	HOG2219	0.24620353574554818	59	0.0227733095012448	0.3803327041048376	up
rat	extsub	HOG22203	-0.1878476196830536	61	0.07711960647799258	0.4308388217662347	down
rat	extsub	HOG22205	0.04253153653201214	61	0.6889927119264218	0.8781062813315873	up
rat	extsub	HOG2220	0.20202479852705765	61	0.057294620885734115	0.41225201758473723	up
rat	extsub	HOG22212	0.14531608315104147	61	0.17149164222952806	0.552671187946201	up
rat	extsub	HOG22216	0.26394352212875016	53	0.020921335337794035	0.3803327041048376	up
rat	extsub	HOG2221	NA	NA	NA	NA	NA
rat	extsub	HOG22223	0.1612649185644241	57	0.14286077804582156	0.5230268946092557	up
rat	extsub	HOG22247	0.20235670029870845	53	0.07663708967773063	0.4308388217662347	up
rat	extsub	HOG22251	-0.0318986523990091	61	0.7640499234950986	0.9054561779926988	down
rat	extsub	HOG2225	NA	NA	NA	NA	NA
rat	extsub	HOG22270	-0.10735480644214743	51	0.3571878141741226	0.6985397154045648	down
rat	extsub	HOG22274	0.014893886718362484	49	0.9004375366342199	0.9689275339150542	up
rat	extsub	HOG22291	-0.1524046725730435	61	0.15153508439930308	0.5317960530963387	down
rat	extsub	HOG22298	0.12177496659296178	47	0.31685266354033137	0.6699426550403486	up
rat	extsub	HOG22299	-0.15949326199504552	61	0.13339849493400785	0.5067866266870921	down
rat	extsub	HOG22301	0.060253010087017195	61	0.5707265848746756	0.821494508752309	up
rat	extsub	HOG2230	NA	NA	NA	NA	NA
rat	extsub	HOG22319	0.16658185141704754	61	0.11698904657737594	0.49165103955255796	up
rat	extsub	HOG22320	-0.14886037786204248	61	0.1612803418007505	0.5426126753804911	down
rat	extsub	HOG22353	-0.10278454661902933	61	0.3334419871695805	0.6872103256488973	down
rat	extsub	HOG22356	0.19945535786847082	55	0.075240030837328	0.4308388217662347	up
rat	extsub	HOG2235	0.14548390748600576	59	0.1784225683488685	0.5617492309843611	up
rat	extsub	HOG22361	0.017721473555005057	61	0.8675594153624533	0.9520969948829135	up
rat	extsub	HOG22388	NA	NA	NA	NA	NA
rat	extsub	HOG22394	-0.1240503148850354	61	0.2430830397506913	0.6208538273005192	down
rat	extsub	HOG22395	-0.22854259755762282	55	0.04150638699888769	0.3937567617550795	down
rat	extsub	HOG22408	-0.22419756971151641	57	0.04164865748904794	0.3937567617550795	down
rat	extsub	HOG2240	-0.11891767800211261	45	0.3393081819335885	0.6901330680890665	down
rat	extsub	HOG2242	NA	NA	NA	NA	NA
rat	extsub	HOG22439	-0.0637973047980182	61	0.5482839227232152	0.8099301109622938	down
rat	extsub	HOG22446	-0.22683486150406473	61	0.032800278577791754	0.3803327041048376	down
rat	extsub	HOG2244	-0.16716423068154176	53	0.1435712008195907	0.5232152998313484	down
rat	extsub	HOG22458	NA	NA	NA	NA	NA
rat	extsub	HOG2246	NA	NA	NA	NA	NA
rat	extsub	HOG2250	NA	NA	NA	NA	NA
rat	extsub	HOG2251	0.031466325573546165	57	0.774957259740833	0.9147980884359359	up
rat	extsub	HOG2252	-0.24620353574554818	59	0.0227733095012448	0.3803327041048376	down
rat	extsub	HOG22562	0.07473252323717214	57	0.4971349438991533	0.7866968519301002	up
rat	extsub	HOG2256	-0.22237167812627803	47	0.06757726305587056	0.4233242356320412	down
rat	extsub	HOG22586	-0.1524046725730435	61	0.15153508439930308	0.5317960530963387	down
rat	extsub	HOG2258	NA	NA	NA	NA	NA
rat	extsub	HOG22599	-0.3269077650786027	25	0.054435277967463974	0.4077510443977962	down
rat	extsub	HOG22609	0.16786604709923741	59	0.12050736908665431	0.49932342363889637	up
rat	extsub	HOG22613	-0.041033922624258035	59	0.7042898335132705	0.8883338011271433	down
rat	extsub	HOG22615	0.0318986523990091	61	0.7640499234950986	0.9054561779926988	up
rat	extsub	HOG22623	-0.13113890430703742	61	0.21719579080726412	0.593643572808839	down
rat	extsub	HOG22635	0.060253010087017195	61	0.5707265848746756	0.821494508752309	up
rat	extsub	HOG22641	0.1960392117639214	51	0.09269580255781255	0.4569822152702822	up
rat	extsub	HOG2264	NA	NA	NA	NA	NA
rat	extsub	HOG22650	0.12135760728242753	51	0.2979530616081677	0.658097851920649	up
rat	extsub	HOG22653	-0.09569595719702731	61	0.36785400347160596	0.706002915527645	down
rat	extsub	HOG22654	-0.11799872090079812	57	0.2836694894070206	0.6510391335116321	down
rat	extsub	HOG22658	-0.04253153653201214	61	0.6889927119264218	0.8781062813315873	down
rat	extsub	HOG22678	0.02126576826600607	61	0.8413936112302458	0.9414360081970268	up
rat	extsub	HOG2267	NA	NA	NA	NA	NA
rat	extsub	HOG2269	NA	NA	NA	NA	NA
rat	extsub	HOG22705	0.19024818671246907	59	0.07846425426556773	0.4333956026912054	up
rat	extsub	HOG22706	NA	NA	NA	NA	NA
rat	extsub	HOG2271	0.19139191439405462	61	0.07170274849205706	0.4264567962748562	up
rat	extsub	HOG22737	0.019858515624483312	49	0.8675183451970201	0.9520969948829135	up
rat	extsub	HOG22738	-0.0921516624860263	61	0.38586062235791413	0.7154609805555191	down
rat	extsub	HOG22759	0.10557740885150006	53	0.3556110610952392	0.6963136436735387	up
rat	extsub	HOG22767	-0.13113890430703742	61	0.21719579080726412	0.593643572808839	down
rat	extsub	HOG2277	0.13974083484382707	43	0.2728679060822673	0.6464964339554501	up
rat	extsub	HOG22781	0.07088589422002023	61	0.5047482788338378	0.7885295295505503	up
rat	extsub	HOG2278	NA	NA	NA	NA	NA
rat	extsub	HOG22794	NA	NA	NA	NA	NA
rat	extsub	HOG22810	-0.108180341463953	59	0.31702261883910604	0.6699426550403486	down
rat	extsub	HOG22832	0.038987241821011126	61	0.7137155869952381	0.888577304702813	up
rat	extsub	HOG22839	NA	NA	NA	NA	NA
rat	extsub	HOG2284	0.14921426408821103	59	0.16754627748861722	0.552671187946201	up
