rep	ct0	ct1	ct2	ct3	ct4	selected	convergent	rel_conv
5355	5585	45	1	0	0	46	1	0.021739130434782608
5356	5528	57	4	0	0	61	4	0.06557377049180328
5357	5510	72	2	0	0	74	2	0.02702702702702703
5358	5529	48	1	1	0	50	2	0.04
5359	5582	40	5	0	0	45	5	0.1111111111111111
536	5503	41	1	0	0	42	1	0.023809523809523808
5360	5552	54	2	0	0	56	2	0.03571428571428571
5361	5525	58	1	0	0	59	1	0.01694915254237288
5362	5522	61	4	0	0	65	4	0.06153846153846154
5363	5495	45	0	0	0	45	0	0
5364	5521	49	2	0	0	51	2	0.0392156862745098
5365	5523	49	1	0	0	50	1	0.02
5366	5540	65	2	0	0	67	2	0.029850746268656716
5367	5523	53	1	0	0	54	1	0.018518518518518517
5368	5567	54	5	0	0	59	5	0.0847457627118644
5369	5509	45	4	0	0	49	4	0.08163265306122448
537	5512	42	0	0	0	42	0	0
5370	5508	54	3	0	0	57	3	0.05263157894736842
5371	5524	42	1	0	0	43	1	0.023255813953488372
5372	5524	55	1	1	0	57	2	0.03508771929824561
5373	5537	64	3	1	0	68	4	0.058823529411764705
5374	5525	54	2	0	0	56	2	0.03571428571428571
5375	5483	60	0	0	0	60	0	0
5376	5537	59	2	0	0	61	2	0.03278688524590164
5377	5527	64	2	0	0	66	2	0.030303030303030304
5378	5499	51	2	0	0	53	2	0.03773584905660377
5379	5503	55	0	0	0	55	0	0
538	5521	50	1	0	0	51	1	0.0196078431372549
5380	5545	48	3	0	0	51	3	0.058823529411764705
5381	5546	60	1	0	0	61	1	0.01639344262295082
5382	5500	50	1	0	0	51	1	0.0196078431372549
5383	5533	38	1	0	0	39	1	0.02564102564102564
5384	5514	60	3	0	0	63	3	0.047619047619047616
5385	5542	53	1	0	0	54	1	0.018518518518518517
5386	5552	54	3	0	0	57	3	0.05263157894736842
5387	5516	60	3	0	0	63	3	0.047619047619047616
5388	5589	50	0	0	0	50	0	0
5389	5570	57	4	0	0	61	4	0.06557377049180328
539	5515	64	1	0	0	65	1	0.015384615384615385
5390	5525	49	4	0	0	53	4	0.07547169811320754
5391	5545	55	2	0	0	57	2	0.03508771929824561
5392	5533	45	2	0	0	47	2	0.0425531914893617
5393	5572	48	1	0	0	49	1	0.02040816326530612
5394	5544	42	0	0	0	42	0	0
5395	5506	59	3	0	0	62	3	0.04838709677419355
5396	5505	58	0	0	0	58	0	0
5397	5542	65	3	0	0	68	3	0.04411764705882353
5398	5547	54	1	0	0	55	1	0.01818181818181818
5399	5526	63	1	0	0	64	1	0.015625
54	5513	52	0	0	0	52	0	0
540	5533	57	5	0	0	62	5	0.08064516129032258
5400	5543	49	2	0	0	51	2	0.0392156862745098
5401	5539	68	3	0	0	71	3	0.04225352112676056
5402	5604	50	0	0	0	50	0	0
5403	5544	62	0	0	0	62	0	0
5404	5514	57	1	0	0	58	1	0.017241379310344827
5405	5572	57	0	0	0	57	0	0
5406	5515	56	0	0	0	56	0	0
5407	5490	44	1	0	0	45	1	0.022222222222222223
5408	5542	50	2	0	0	52	2	0.038461538461538464
5409	5558	59	3	0	0	62	3	0.04838709677419355
541	5482	58	2	0	0	60	2	0.03333333333333333
5410	5533	58	2	0	0	60	2	0.03333333333333333
5411	5517	50	1	0	0	51	1	0.0196078431372549
5412	5543	55	1	0	0	56	1	0.017857142857142856
5413	5563	54	3	0	0	57	3	0.05263157894736842
5414	5525	62	2	0	0	64	2	0.03125
5415	5537	44	1	0	0	45	1	0.022222222222222223
5416	5546	58	1	0	0	59	1	0.01694915254237288
5417	5539	46	2	0	0	48	2	0.041666666666666664
5418	5556	62	2	0	0	64	2	0.03125
5419	5558	39	1	0	0	40	1	0.025
542	5507	58	1	0	0	59	1	0.01694915254237288
5420	5574	59	2	0	0	61	2	0.03278688524590164
5421	5505	58	1	0	0	59	1	0.01694915254237288
5422	5525	66	1	0	0	67	1	0.014925373134328358
5423	5504	59	3	0	0	62	3	0.04838709677419355
5424	5510	64	1	0	0	65	1	0.015384615384615385
5425	5543	56	0	0	0	56	0	0
5426	5541	60	5	0	0	65	5	0.07692307692307693
5427	5546	45	1	0	0	46	1	0.021739130434782608
5428	5554	57	3	0	0	60	3	0.05
5429	5521	56	3	0	0	59	3	0.05084745762711865
543	5576	47	1	0	0	48	1	0.020833333333333332
5430	5529	56	1	0	0	57	1	0.017543859649122806
5431	5552	54	0	0	0	54	0	0
5432	5524	62	1	0	0	63	1	0.015873015873015872
5433	5507	59	3	0	0	62	3	0.04838709677419355
5434	5552	45	2	0	0	47	2	0.0425531914893617
5435	5502	62	1	0	0	63	1	0.015873015873015872
5436	5512	56	3	0	0	59	3	0.05084745762711865
5437	5537	33	1	0	0	34	1	0.029411764705882353
5438	5518	66	2	0	0	68	2	0.029411764705882353
5439	5537	48	2	0	0	50	2	0.04
544	5521	61	3	0	0	64	3	0.046875
5440	5516	53	1	0	0	54	1	0.018518518518518517
5441	5541	50	3	0	0	53	3	0.05660377358490566
5442	5524	58	1	0	0	59	1	0.01694915254237288
5443	5546	48	2	0	0	50	2	0.04
5444	5513	52	3	0	0	55	3	0.05454545454545454
5445	5502	50	1	0	0	51	1	0.0196078431372549
5446	5541	66	2	0	1	69	3	0.043478260869565216
5447	5552	55	1	0	0	56	1	0.017857142857142856
5448	5518	66	2	0	0	68	2	0.029411764705882353
5449	5523	59	2	0	0	61	2	0.03278688524590164
545	5485	66	3	0	0	69	3	0.043478260869565216
5450	5531	58	1	0	0	59	1	0.01694915254237288
5451	5536	58	6	0	0	64	6	0.09375
5452	5521	58	2	0	0	60	2	0.03333333333333333
5453	5545	66	0	0	0	66	0	0
5454	5500	52	1	0	0	53	1	0.018867924528301886
5455	5510	57	0	0	0	57	0	0
5456	5573	50	1	0	0	51	1	0.0196078431372549
5457	5487	50	2	0	0	52	2	0.038461538461538464
5458	5582	45	2	0	0	47	2	0.0425531914893617
5459	5518	58	1	0	0	59	1	0.01694915254237288
546	5521	47	1	0	0	48	1	0.020833333333333332
5460	5530	50	2	0	0	52	2	0.038461538461538464
5461	5525	55	1	0	0	56	1	0.017857142857142856
5462	5551	57	2	0	0	59	2	0.03389830508474576
5463	5513	56	1	0	0	57	1	0.017543859649122806
5464	5517	54	1	1	0	56	2	0.03571428571428571
5465	5525	51	4	0	0	55	4	0.07272727272727272
5466	5531	59	2	0	0	61	2	0.03278688524590164
5467	5588	55	4	0	0	59	4	0.06779661016949153
5468	5520	54	3	0	0	57	3	0.05263157894736842
5469	5579	56	1	0	0	57	1	0.017543859649122806
547	5519	55	4	0	0	59	4	0.06779661016949153
5470	5536	54	2	0	0	56	2	0.03571428571428571
5471	5552	60	3	0	0	63	3	0.047619047619047616
5472	5504	48	4	1	0	53	5	0.09433962264150944
5473	5574	50	0	0	0	50	0	0
5474	5497	49	1	0	0	50	1	0.02
5475	5551	57	2	0	0	59	2	0.03389830508474576
5476	5555	60	1	0	0	61	1	0.01639344262295082
5477	5504	63	2	0	0	65	2	0.03076923076923077
5478	5526	46	1	0	0	47	1	0.02127659574468085
5479	5540	54	0	1	0	55	1	0.01818181818181818
548	5526	56	2	0	0	58	2	0.034482758620689655
5480	5530	54	3	0	0	57	3	0.05263157894736842
5481	5516	54	1	0	0	55	1	0.01818181818181818
5482	5561	49	1	0	0	50	1	0.02
5483	5566	56	3	0	0	59	3	0.05084745762711865
5484	5524	62	1	0	0	63	1	0.015873015873015872
5485	5570	57	3	0	0	60	3	0.05
5486	5526	54	2	0	0	56	2	0.03571428571428571
5487	5519	67	3	0	0	70	3	0.04285714285714286
5488	5536	60	0	0	0	60	0	0
5489	5579	64	2	0	0	66	2	0.030303030303030304
549	5526	55	1	0	0	56	1	0.017857142857142856
5490	5519	55	3	0	0	58	3	0.05172413793103448
5491	5513	42	1	0	0	43	1	0.023255813953488372
5492	5462	54	0	0	0	54	0	0
5493	5566	55	2	0	0	57	2	0.03508771929824561
5494	5530	52	4	0	0	56	4	0.07142857142857142
5495	5523	51	0	0	0	51	0	0
5496	5545	64	2	0	0	66	2	0.030303030303030304
5497	5526	61	1	0	0	62	1	0.016129032258064516
5498	5545	56	1	0	0	57	1	0.017543859649122806
5499	5564	51	1	0	0	52	1	0.019230769230769232
55	5520	50	2	0	0	52	2	0.038461538461538464
550	5533	53	1	0	0	54	1	0.018518518518518517
5500	5514	62	0	0	0	62	0	0
5501	5507	48	1	0	0	49	1	0.02040816326530612
5502	5569	61	1	0	0	62	1	0.016129032258064516
5503	5576	54	1	0	0	55	1	0.01818181818181818
5504	5542	57	3	0	0	60	3	0.05
5505	5532	60	1	0	0	61	1	0.01639344262295082
5506	5535	65	2	0	0	67	2	0.029850746268656716
5507	5519	41	0	0	0	41	0	0
5508	5540	48	3	0	0	51	3	0.058823529411764705
5509	5577	49	2	0	0	51	2	0.0392156862745098
551	5476	55	3	0	0	58	3	0.05172413793103448
5510	5528	48	1	0	0	49	1	0.02040816326530612
5511	5511	42	1	0	0	43	1	0.023255813953488372
5512	5553	57	0	0	0	57	0	0
5513	5560	45	2	1	0	48	3	0.0625
5514	5537	41	3	0	0	44	3	0.06818181818181818
5515	5556	48	3	0	0	51	3	0.058823529411764705
5516	5536	57	4	0	0	61	4	0.06557377049180328
5517	5555	48	2	0	0	50	2	0.04
5518	5520	52	1	0	0	53	1	0.018867924528301886
5519	5530	65	1	0	0	66	1	0.015151515151515152
552	5538	65	3	0	0	68	3	0.04411764705882353
5520	5537	51	0	0	0	51	0	0
5521	5533	56	1	0	0	57	1	0.017543859649122806
5522	5535	47	1	0	0	48	1	0.020833333333333332
5523	5513	56	1	0	0	57	1	0.017543859649122806
5524	5518	57	1	0	0	58	1	0.017241379310344827
5525	5521	41	1	0	0	42	1	0.023809523809523808
5526	5506	46	2	0	0	48	2	0.041666666666666664
5527	5508	59	1	0	0	60	1	0.016666666666666666
5528	5526	50	2	0	0	52	2	0.038461538461538464
5529	5532	56	1	0	0	57	1	0.017543859649122806
553	5547	51	1	0	0	52	1	0.019230769230769232
5530	5548	49	2	0	0	51	2	0.0392156862745098
5531	5501	52	1	0	0	53	1	0.018867924528301886
5532	5516	43	1	0	0	44	1	0.022727272727272728
5533	5508	39	1	0	0	40	1	0.025
5534	5549	52	2	0	0	54	2	0.037037037037037035
5535	5553	52	0	0	0	52	0	0
5536	5522	56	0	0	0	56	0	0
5537	5528	47	3	1	0	51	4	0.0784313725490196
5538	5556	50	0	0	0	50	0	0
5539	5554	45	1	0	0	46	1	0.021739130434782608
554	5539	40	1	0	0	41	1	0.024390243902439025
5540	5539	43	2	0	0	45	2	0.044444444444444446
5541	5558	55	1	0	0	56	1	0.017857142857142856
5542	5558	52	1	0	0	53	1	0.018867924528301886
5543	5540	58	1	0	0	59	1	0.01694915254237288
5544	5527	44	2	0	0	46	2	0.043478260869565216
5545	5555	56	4	0	0	60	4	0.06666666666666667
5546	5533	53	2	0	0	55	2	0.03636363636363636
5547	5540	53	0	0	0	53	0	0
5548	5536	63	2	0	0	65	2	0.03076923076923077
5549	5559	61	2	0	0	63	2	0.031746031746031744
555	5557	57	3	0	0	60	3	0.05
5550	5545	55	1	0	0	56	1	0.017857142857142856
5551	5525	57	1	0	0	58	1	0.017241379310344827
5552	5564	65	3	0	0	68	3	0.04411764705882353
5553	5531	48	2	0	0	50	2	0.04
5554	5518	57	0	0	0	57	0	0
5555	5581	59	2	0	0	61	2	0.03278688524590164
5556	5548	47	4	0	0	51	4	0.0784313725490196
5557	5528	54	1	0	0	55	1	0.01818181818181818
5558	5509	63	3	0	0	66	3	0.045454545454545456
5559	5522	55	1	0	0	56	1	0.017857142857142856
556	5546	55	1	0	0	56	1	0.017857142857142856
5560	5531	54	0	0	0	54	0	0
5561	5524	47	2	0	0	49	2	0.04081632653061224
5562	5522	50	2	0	0	52	2	0.038461538461538464
5563	5532	64	0	0	0	64	0	0
5564	5549	55	3	0	0	58	3	0.05172413793103448
5565	5508	53	1	1	0	55	2	0.03636363636363636
5566	5515	51	1	0	0	52	1	0.019230769230769232
5567	5537	53	1	0	0	54	1	0.018518518518518517
5568	5594	44	2	0	0	46	2	0.043478260869565216
5569	5520	53	1	0	0	54	1	0.018518518518518517
557	5519	47	2	0	0	49	2	0.04081632653061224
5570	5544	57	2	0	0	59	2	0.03389830508474576
5571	5579	49	0	0	0	49	0	0
5572	5531	58	1	0	0	59	1	0.01694915254237288
5573	5535	57	4	0	0	61	4	0.06557377049180328
5574	5529	60	1	0	0	61	1	0.01639344262295082
5575	5533	45	1	0	0	46	1	0.021739130434782608
5576	5496	59	0	0	0	59	0	0
5577	5544	51	1	0	0	52	1	0.019230769230769232
5578	5549	45	1	0	0	46	1	0.021739130434782608
5579	5553	69	1	0	0	70	1	0.014285714285714285
558	5553	55	3	0	0	58	3	0.05172413793103448
5580	5512	48	2	0	0	50	2	0.04
5581	5516	59	6	0	0	65	6	0.09230769230769231
5582	5558	51	4	0	0	55	4	0.07272727272727272
5583	5554	51	3	0	0	54	3	0.05555555555555555
5584	5530	49	2	0	0	51	2	0.0392156862745098
5585	5555	46	3	0	0	49	3	0.061224489795918366
5586	5532	47	0	0	0	47	0	0
5587	5529	49	1	0	0	50	1	0.02
5588	5525	58	0	0	0	58	0	0
5589	5560	52	2	0	0	54	2	0.037037037037037035
559	5546	57	1	0	0	58	1	0.017241379310344827
5590	5513	53	2	0	0	55	2	0.03636363636363636
5591	5528	57	2	0	0	59	2	0.03389830508474576
5592	5522	52	4	0	0	56	4	0.07142857142857142
5593	5502	64	1	0	0	65	1	0.015384615384615385
5594	5549	48	1	0	0	49	1	0.02040816326530612
5595	5502	60	0	0	0	60	0	0
5596	5547	66	3	0	0	69	3	0.043478260869565216
5597	5508	52	1	0	0	53	1	0.018867924528301886
5598	5542	66	2	0	0	68	2	0.029411764705882353
5599	5523	56	0	1	0	57	1	0.017543859649122806
56	5539	51	2	0	0	53	2	0.03773584905660377
560	5536	54	3	0	0	57	3	0.05263157894736842
5600	5529	48	2	0	0	50	2	0.04
5601	5566	53	2	0	0	55	2	0.03636363636363636
5602	5516	57	0	0	0	57	0	0
5603	5523	52	1	0	0	53	1	0.018867924528301886
5604	5571	70	3	0	0	73	3	0.0410958904109589
5605	5538	45	0	0	0	45	0	0
5606	5545	54	3	0	0	57	3	0.05263157894736842
5607	5538	47	3	0	0	50	3	0.06
5608	5532	50	1	0	0	51	1	0.0196078431372549
5609	5525	67	0	0	0	67	0	0
561	5540	52	0	0	0	52	0	0
5610	5506	59	3	0	0	62	3	0.04838709677419355
5611	5528	43	2	0	0	45	2	0.044444444444444446
5612	5564	59	3	0	0	62	3	0.04838709677419355
5613	5519	62	1	0	0	63	1	0.015873015873015872
5614	5519	56	3	0	0	59	3	0.05084745762711865
5615	5498	55	1	0	0	56	1	0.017857142857142856
5616	5543	46	4	0	0	50	4	0.08
5617	5535	51	1	0	0	52	1	0.019230769230769232
5618	5525	42	2	0	0	44	2	0.045454545454545456
5619	5573	39	0	0	0	39	0	0
562	5554	46	1	0	0	47	1	0.02127659574468085
5620	5516	51	1	0	0	52	1	0.019230769230769232
5621	5540	58	2	0	0	60	2	0.03333333333333333
5622	5525	48	5	0	0	53	5	0.09433962264150944
5623	5534	67	2	0	0	69	2	0.028985507246376812
5624	5538	65	1	0	0	66	1	0.015151515151515152
5625	5544	44	4	0	0	48	4	0.08333333333333333
5626	5509	60	1	0	0	61	1	0.01639344262295082
5627	5524	49	5	0	0	54	5	0.09259259259259259
5628	5560	46	2	0	0	48	2	0.041666666666666664
5629	5497	53	2	0	0	55	2	0.03636363636363636
563	5567	48	3	0	0	51	3	0.058823529411764705
5630	5539	45	2	0	0	47	2	0.0425531914893617
5631	5557	65	2	0	0	67	2	0.029850746268656716
5632	5526	42	2	0	0	44	2	0.045454545454545456
5633	5544	52	2	0	0	54	2	0.037037037037037035
5634	5486	53	0	0	0	53	0	0
5635	5527	39	1	0	0	40	1	0.025
5636	5526	68	1	0	0	69	1	0.014492753623188406
5637	5547	60	1	0	0	61	1	0.01639344262295082
5638	5566	64	1	0	0	65	1	0.015384615384615385
5639	5551	53	1	0	0	54	1	0.018518518518518517
564	5556	54	4	0	0	58	4	0.06896551724137931
5640	5528	63	0	0	0	63	0	0
5641	5517	65	3	0	0	68	3	0.04411764705882353
5642	5526	56	3	0	0	59	3	0.05084745762711865
5643	5517	60	0	0	0	60	0	0
5644	5560	41	1	0	0	42	1	0.023809523809523808
5645	5507	49	1	0	0	50	1	0.02
5646	5551	55	5	0	0	60	5	0.08333333333333333
5647	5507	69	0	0	0	69	0	0
5648	5531	53	1	0	0	54	1	0.018518518518518517
5649	5543	50	0	0	0	50	0	0
565	5534	44	2	0	0	46	2	0.043478260869565216
5650	5508	70	2	0	0	72	2	0.027777777777777776
5651	5534	49	3	0	0	52	3	0.057692307692307696
5652	5503	62	2	0	0	64	2	0.03125
5653	5515	48	2	0	0	50	2	0.04
5654	5544	55	5	0	0	60	5	0.08333333333333333
5655	5513	58	1	0	0	59	1	0.01694915254237288
5656	5535	54	1	0	0	55	1	0.01818181818181818
5657	5512	47	2	0	0	49	2	0.04081632653061224
5658	5600	60	1	0	0	61	1	0.01639344262295082
5659	5512	50	1	0	0	51	1	0.0196078431372549
566	5479	63	0	0	0	63	0	0
5660	5521	55	1	0	0	56	1	0.017857142857142856
5661	5521	45	1	0	0	46	1	0.021739130434782608
5662	5536	50	1	0	0	51	1	0.0196078431372549
5663	5546	48	1	0	0	49	1	0.02040816326530612
5664	5546	54	2	0	0	56	2	0.03571428571428571
5665	5510	61	5	0	0	66	5	0.07575757575757576
5666	5516	54	2	0	0	56	2	0.03571428571428571
5667	5539	79	3	0	0	82	3	0.036585365853658534
5668	5521	53	0	0	0	53	0	0
5669	5560	38	1	0	0	39	1	0.02564102564102564
567	5548	61	5	0	0	66	5	0.07575757575757576
5670	5494	62	3	0	0	65	3	0.046153846153846156
5671	5485	65	0	0	0	65	0	0
5672	5515	50	2	0	0	52	2	0.038461538461538464
5673	5566	45	1	0	0	46	1	0.021739130434782608
5674	5541	64	2	0	0	66	2	0.030303030303030304
5675	5528	50	2	0	0	52	2	0.038461538461538464
5676	5547	34	2	0	0	36	2	0.05555555555555555
5677	5510	60	4	0	0	64	4	0.0625
5678	5541	47	1	0	0	48	1	0.020833333333333332
5679	5519	68	2	0	1	71	3	0.04225352112676056
568	5540	52	3	0	0	55	3	0.05454545454545454
5680	5523	57	0	0	0	57	0	0
5681	5487	59	1	0	0	60	1	0.016666666666666666
5682	5567	59	2	0	0	61	2	0.03278688524590164
5683	5557	52	0	0	0	52	0	0
5684	5523	66	0	0	0	66	0	0
5685	5522	48	2	0	0	50	2	0.04
5686	5501	70	2	0	0	72	2	0.027777777777777776
5687	5526	55	1	0	0	56	1	0.017857142857142856
5688	5528	62	3	0	0	65	3	0.046153846153846156
5689	5550	53	1	0	0	54	1	0.018518518518518517
569	5522	44	1	0	0	45	1	0.022222222222222223
5690	5536	36	5	0	0	41	5	0.12195121951219512
5691	5506	52	0	0	0	52	0	0
5692	5501	56	5	0	0	61	5	0.08196721311475409
5693	5522	49	0	0	0	49	0	0
5694	5555	46	1	0	0	47	1	0.02127659574468085
5695	5530	51	0	0	0	51	0	0
5696	5565	58	4	0	0	62	4	0.06451612903225806
5697	5518	56	1	0	0	57	1	0.017543859649122806
5698	5473	49	2	0	0	51	2	0.0392156862745098
5699	5526	52	2	0	0	54	2	0.037037037037037035
57	5546	58	3	0	0	61	3	0.04918032786885246
570	5518	62	1	0	0	63	1	0.015873015873015872
5700	5517	60	3	0	0	63	3	0.047619047619047616
5701	5577	48	0	0	0	48	0	0
5702	5545	52	2	0	0	54	2	0.037037037037037035
5703	5504	58	1	0	0	59	1	0.01694915254237288
5704	5549	53	1	0	0	54	1	0.018518518518518517
5705	5527	62	3	0	0	65	3	0.046153846153846156
5706	5516	56	4	0	0	60	4	0.06666666666666667
5707	5496	58	4	0	0	62	4	0.06451612903225806
5708	5536	53	0	0	0	53	0	0
5709	5574	59	2	0	0	61	2	0.03278688524590164
571	5551	62	3	0	0	65	3	0.046153846153846156
5710	5557	58	5	0	0	63	5	0.07936507936507936
5711	5534	47	0	1	0	48	1	0.020833333333333332
5712	5480	59	0	0	0	59	0	0
5713	5516	54	1	0	0	55	1	0.01818181818181818
5714	5518	61	3	0	0	64	3	0.046875
5715	5596	54	2	0	0	56	2	0.03571428571428571
5716	5549	44	1	0	0	45	1	0.022222222222222223
5717	5521	60	1	0	0	61	1	0.01639344262295082
5718	5550	42	2	0	0	44	2	0.045454545454545456
5719	5538	55	3	0	0	58	3	0.05172413793103448
572	5590	44	3	0	0	47	3	0.06382978723404255
5720	5532	48	2	0	0	50	2	0.04
5721	5514	63	2	0	0	65	2	0.03076923076923077
5722	5557	53	1	0	0	54	1	0.018518518518518517
5723	5526	65	3	0	0	68	3	0.04411764705882353
5724	5552	52	1	0	0	53	1	0.018867924528301886
5725	5537	43	2	0	0	45	2	0.044444444444444446
5726	5511	57	4	0	0	61	4	0.06557377049180328
5727	5568	45	2	0	0	47	2	0.0425531914893617
5728	5500	55	2	0	0	57	2	0.03508771929824561
5729	5525	49	2	0	0	51	2	0.0392156862745098
573	5545	69	5	0	0	74	5	0.06756756756756757
5730	5526	62	1	0	0	63	1	0.015873015873015872
5731	5539	58	1	0	0	59	1	0.01694915254237288
5732	5546	68	2	0	0	70	2	0.02857142857142857
5733	5548	55	1	0	0	56	1	0.017857142857142856
5734	5543	47	2	0	0	49	2	0.04081632653061224
5735	5545	43	2	0	0	45	2	0.044444444444444446
5736	5557	57	1	0	0	58	1	0.017241379310344827
5737	5562	59	0	0	0	59	0	0
5738	5524	58	0	0	0	58	0	0
5739	5537	47	3	0	0	50	3	0.06
574	5534	51	1	0	0	52	1	0.019230769230769232
5740	5527	51	5	0	0	56	5	0.08928571428571429
5741	5503	57	2	0	0	59	2	0.03389830508474576
5742	5536	59	1	0	0	60	1	0.016666666666666666
5743	5549	53	2	0	0	55	2	0.03636363636363636
5744	5562	66	1	0	0	67	1	0.014925373134328358
5745	5536	53	1	0	0	54	1	0.018518518518518517
5746	5499	56	0	0	0	56	0	0
5747	5537	51	3	0	0	54	3	0.05555555555555555
5748	5552	54	0	0	0	54	0	0
5749	5517	50	2	0	0	52	2	0.038461538461538464
575	5557	52	2	0	0	54	2	0.037037037037037035
5750	5569	52	2	0	0	54	2	0.037037037037037035
5751	5513	52	1	0	0	53	1	0.018867924528301886
5752	5525	52	2	0	0	54	2	0.037037037037037035
5753	5541	51	1	0	0	52	1	0.019230769230769232
5754	5557	56	0	0	0	56	0	0
5755	5572	59	2	0	0	61	2	0.03278688524590164
5756	5524	54	1	0	0	55	1	0.01818181818181818
5757	5514	61	1	0	0	62	1	0.016129032258064516
5758	5568	49	4	0	0	53	4	0.07547169811320754
5759	5491	39	0	0	0	39	0	0
576	5540	58	3	0	0	61	3	0.04918032786885246
5760	5535	51	3	0	0	54	3	0.05555555555555555
5761	5533	62	2	0	0	64	2	0.03125
5762	5551	51	1	0	0	52	1	0.019230769230769232
5763	5545	44	1	0	0	45	1	0.022222222222222223
5764	5536	59	1	0	0	60	1	0.016666666666666666
5765	5567	57	3	0	0	60	3	0.05
5766	5516	55	4	0	0	59	4	0.06779661016949153
5767	5526	41	2	0	0	43	2	0.046511627906976744
5768	5541	53	0	0	0	53	0	0
5769	5535	68	3	0	0	71	3	0.04225352112676056
577	5526	70	2	0	0	72	2	0.027777777777777776
5770	5581	41	3	0	0	44	3	0.06818181818181818
5771	5569	48	2	0	0	50	2	0.04
5772	5577	53	1	0	0	54	1	0.018518518518518517
5773	5511	60	2	0	0	62	2	0.03225806451612903
5774	5571	46	5	0	0	51	5	0.09803921568627451
5775	5528	55	3	0	0	58	3	0.05172413793103448
5776	5545	68	0	0	0	68	0	0
5777	5553	58	0	0	0	58	0	0
5778	5531	60	3	0	0	63	3	0.047619047619047616
5779	5535	60	1	1	0	62	2	0.03225806451612903
578	5552	57	2	0	0	59	2	0.03389830508474576
5780	5562	48	0	0	0	48	0	0
5781	5545	57	1	0	0	58	1	0.017241379310344827
5782	5565	69	1	0	0	70	1	0.014285714285714285
5783	5508	47	3	0	0	50	3	0.06
5784	5567	66	0	1	0	67	1	0.014925373134328358
5785	5543	53	2	0	0	55	2	0.03636363636363636
5786	5531	53	4	0	0	57	4	0.07017543859649122
5787	5543	60	1	0	0	61	1	0.01639344262295082
5788	5543	49	2	0	0	51	2	0.0392156862745098
5789	5552	67	2	0	0	69	2	0.028985507246376812
579	5521	61	0	0	0	61	0	0
5790	5578	51	2	0	0	53	2	0.03773584905660377
5791	5560	59	0	0	0	59	0	0
5792	5530	52	3	0	0	55	3	0.05454545454545454
5793	5583	48	1	0	0	49	1	0.02040816326530612
5794	5550	48	2	0	0	50	2	0.04
5795	5537	59	5	0	0	64	5	0.078125
5796	5533	55	1	0	0	56	1	0.017857142857142856
5797	5503	51	4	0	0	55	4	0.07272727272727272
5798	5564	52	0	0	0	52	0	0
5799	5568	65	0	0	0	65	0	0
58	5537	63	4	0	0	67	4	0.05970149253731343
580	5521	46	1	0	0	47	1	0.02127659574468085
5800	5524	46	8	0	0	54	8	0.14814814814814814
5801	5588	58	1	0	0	59	1	0.01694915254237288
5802	5537	54	1	0	0	55	1	0.01818181818181818
5803	5521	50	2	0	0	52	2	0.038461538461538464
5804	5527	72	1	0	0	73	1	0.0136986301369863
5805	5568	47	0	0	0	47	0	0
5806	5507	51	1	0	0	52	1	0.019230769230769232
5807	5501	56	1	0	0	57	1	0.017543859649122806
5808	5535	63	1	0	0	64	1	0.015625
5809	5548	49	3	0	0	52	3	0.057692307692307696
581	5558	49	6	1	0	56	7	0.125
5810	5525	57	2	0	0	59	2	0.03389830508474576
5811	5548	46	2	0	0	48	2	0.041666666666666664
5812	5544	59	4	1	0	64	5	0.078125
5813	5539	52	0	0	0	52	0	0
5814	5517	61	2	0	0	63	2	0.031746031746031744
5815	5577	48	1	0	0	49	1	0.02040816326530612
5816	5541	53	0	0	0	53	0	0
5817	5554	34	0	0	0	34	0	0
5818	5549	45	2	0	0	47	2	0.0425531914893617
5819	5541	55	4	0	0	59	4	0.06779661016949153
582	5538	64	2	0	0	66	2	0.030303030303030304
5820	5550	53	2	0	0	55	2	0.03636363636363636
5821	5518	60	1	0	0	61	1	0.01639344262295082
5822	5530	54	0	0	0	54	0	0
5823	5524	51	0	0	0	51	0	0
5824	5509	54	0	0	0	54	0	0
5825	5493	54	4	0	0	58	4	0.06896551724137931
5826	5556	55	5	0	0	60	5	0.08333333333333333
5827	5528	53	1	0	0	54	1	0.018518518518518517
5828	5554	47	6	0	0	53	6	0.11320754716981132
5829	5523	43	1	0	0	44	1	0.022727272727272728
583	5532	58	0	0	0	58	0	0
5830	5513	55	1	0	0	56	1	0.017857142857142856
5831	5553	56	2	0	0	58	2	0.034482758620689655
5832	5519	61	1	0	0	62	1	0.016129032258064516
5833	5513	53	4	0	0	57	4	0.07017543859649122
5834	5549	57	2	1	0	60	3	0.05
5835	5564	50	0	0	0	50	0	0
5836	5532	48	0	1	0	49	1	0.02040816326530612
5837	5591	57	3	0	0	60	3	0.05
5838	5548	45	4	0	0	49	4	0.08163265306122448
5839	5521	55	2	0	0	57	2	0.03508771929824561
584	5570	66	3	0	0	69	3	0.043478260869565216
5840	5548	54	1	0	0	55	1	0.01818181818181818
5841	5568	59	0	0	0	59	0	0
5842	5576	39	0	1	0	40	1	0.025
5843	5548	54	0	0	0	54	0	0
5844	5500	53	5	0	0	58	5	0.08620689655172414
5845	5597	58	3	0	0	61	3	0.04918032786885246
5846	5526	62	1	0	0	63	1	0.015873015873015872
5847	5516	43	0	0	0	43	0	0
5848	5523	51	1	0	0	52	1	0.019230769230769232
5849	5547	59	0	0	0	59	0	0
