rep	ct0	ct1	ct2	ct3	ct4	ct5	selected	convergent	rel_conv
6510	1469	42	4	0	0	0	46	4	0.08695652173913043
6511	1456	42	4	0	0	0	46	4	0.08695652173913043
6512	1459	43	2	0	0	0	45	2	0.044444444444444446
6513	1463	36	4	0	0	0	40	4	0.1
6514	1501	46	2	0	0	0	48	2	0.041666666666666664
6515	1478	46	7	0	0	0	53	7	0.1320754716981132
6516	1454	41	2	0	0	0	43	2	0.046511627906976744
6517	1474	43	1	1	0	0	45	2	0.044444444444444446
6518	1450	40	3	0	0	0	43	3	0.06976744186046512
6519	1462	44	2	0	0	0	46	2	0.043478260869565216
652	1513	48	7	0	0	0	55	7	0.12727272727272726
6520	1435	36	4	0	0	0	40	4	0.1
6521	1431	43	1	0	0	0	44	1	0.022727272727272728
6522	1462	53	2	0	0	0	55	2	0.03636363636363636
6523	1453	40	2	0	0	0	42	2	0.047619047619047616
6524	1472	36	4	0	0	0	40	4	0.1
6525	1459	49	2	0	0	0	51	2	0.0392156862745098
6526	1437	40	3	0	0	0	43	3	0.06976744186046512
6527	1443	44	4	0	0	0	48	4	0.08333333333333333
6528	1515	44	1	0	0	0	45	1	0.022222222222222223
6529	1474	35	3	0	0	0	38	3	0.07894736842105263
653	1473	39	1	0	0	0	40	1	0.025
6530	1478	44	4	0	0	0	48	4	0.08333333333333333
6531	1456	50	4	0	0	0	54	4	0.07407407407407407
6532	1447	54	3	1	0	0	58	4	0.06896551724137931
6533	1458	46	0	0	0	0	46	0	0
6534	1473	41	2	1	0	0	44	3	0.06818181818181818
6535	1505	32	1	0	0	0	33	1	0.030303030303030304
6536	1492	50	1	0	0	0	51	1	0.0196078431372549
6537	1462	41	2	0	0	0	43	2	0.046511627906976744
6538	1489	55	3	0	0	0	58	3	0.05172413793103448
6539	1460	59	2	0	0	0	61	2	0.03278688524590164
654	1483	38	2	0	0	0	40	2	0.05
6540	1472	57	2	1	0	0	60	3	0.05
6541	1434	48	4	0	0	0	52	4	0.07692307692307693
6542	1468	28	3	1	0	0	32	4	0.125
6543	1446	51	3	0	0	0	54	3	0.05555555555555555
6544	1464	44	2	0	0	0	46	2	0.043478260869565216
6545	1475	55	3	0	0	0	58	3	0.05172413793103448
6546	1477	50	3	0	0	0	53	3	0.05660377358490566
6547	1482	52	2	1	0	0	55	3	0.05454545454545454
6548	1517	32	0	0	0	0	32	0	0
6549	1494	45	2	0	0	0	47	2	0.0425531914893617
655	1464	46	2	0	0	0	48	2	0.041666666666666664
6550	1479	52	2	0	0	0	54	2	0.037037037037037035
6551	1478	39	0	1	0	0	40	1	0.025
6552	1466	44	4	0	0	0	48	4	0.08333333333333333
6553	1457	53	5	0	0	0	58	5	0.08620689655172414
6554	1463	35	2	0	0	0	37	2	0.05405405405405406
6555	1431	63	2	0	0	0	65	2	0.03076923076923077
6556	1470	38	1	0	0	0	39	1	0.02564102564102564
6557	1483	57	2	0	0	0	59	2	0.03389830508474576
6558	1451	43	2	0	0	0	45	2	0.044444444444444446
6559	1457	43	1	0	0	0	44	1	0.022727272727272728
656	1444	42	3	0	0	0	45	3	0.06666666666666667
6560	1480	41	2	0	0	0	43	2	0.046511627906976744
6561	1472	45	2	0	0	0	47	2	0.0425531914893617
6562	1476	44	3	0	0	0	47	3	0.06382978723404255
6563	1477	46	2	0	0	0	48	2	0.041666666666666664
6564	1486	47	3	0	0	0	50	3	0.06
6565	1461	54	4	0	0	0	58	4	0.06896551724137931
6566	1452	48	4	0	0	0	52	4	0.07692307692307693
6567	1501	48	4	0	0	0	52	4	0.07692307692307693
6568	1478	36	4	0	0	0	40	4	0.1
6569	1449	50	4	1	0	0	55	5	0.09090909090909091
657	1484	62	3	0	0	0	65	3	0.046153846153846156
6570	1452	32	2	0	0	0	34	2	0.058823529411764705
6571	1503	47	3	0	0	0	50	3	0.06
6572	1447	50	3	1	0	0	54	4	0.07407407407407407
6573	1456	50	5	0	0	0	55	5	0.09090909090909091
6574	1468	49	2	0	0	0	51	2	0.0392156862745098
6575	1459	45	5	0	0	0	50	5	0.1
6576	1484	39	1	0	0	0	40	1	0.025
6577	1494	40	6	0	0	0	46	6	0.13043478260869565
6578	1459	52	0	0	0	0	52	0	0
6579	1482	39	2	0	0	0	41	2	0.04878048780487805
658	1486	46	2	0	0	0	48	2	0.041666666666666664
6580	1474	56	2	0	0	0	58	2	0.034482758620689655
6581	1479	53	1	0	0	0	54	1	0.018518518518518517
6582	1483	53	2	0	0	0	55	2	0.03636363636363636
6583	1480	49	4	1	0	0	54	5	0.09259259259259259
6584	1474	51	2	0	0	0	53	2	0.03773584905660377
6585	1477	39	3	0	0	0	42	3	0.07142857142857142
6586	1471	45	4	0	0	0	49	4	0.08163265306122448
6587	1461	61	6	0	0	0	67	6	0.08955223880597014
6588	1479	43	3	0	0	0	46	3	0.06521739130434782
6589	1470	53	1	0	0	0	54	1	0.018518518518518517
659	1468	49	1	0	0	0	50	1	0.02
6590	1448	53	3	0	0	0	56	3	0.05357142857142857
6591	1485	52	4	0	0	0	56	4	0.07142857142857142
6592	1478	48	3	0	0	0	51	3	0.058823529411764705
6593	1460	49	2	0	0	0	51	2	0.0392156862745098
6594	1460	50	4	0	0	0	54	4	0.07407407407407407
6595	1470	41	3	0	0	0	44	3	0.06818181818181818
6596	1480	54	4	0	0	0	58	4	0.06896551724137931
6597	1484	45	2	1	0	0	48	3	0.0625
6598	1468	47	2	0	0	0	49	2	0.04081632653061224
6599	1447	62	3	0	0	0	65	3	0.046153846153846156
66	1438	36	5	0	0	0	41	5	0.12195121951219512
660	1441	44	0	0	0	0	44	0	0
6600	1476	51	3	0	0	0	54	3	0.05555555555555555
6601	1493	38	4	0	0	0	42	4	0.09523809523809523
6602	1471	43	3	0	0	0	46	3	0.06521739130434782
6603	1467	41	0	1	0	0	42	1	0.023809523809523808
6604	1465	40	2	0	0	0	42	2	0.047619047619047616
6605	1463	31	3	0	0	0	34	3	0.08823529411764706
6606	1476	42	1	0	0	0	43	1	0.023255813953488372
6607	1457	46	3	0	0	0	49	3	0.061224489795918366
6608	1450	49	2	0	0	0	51	2	0.0392156862745098
6609	1466	50	4	0	0	0	54	4	0.07407407407407407
661	1501	55	3	1	0	0	59	4	0.06779661016949153
6610	1450	47	1	0	0	0	48	1	0.020833333333333332
6611	1481	46	6	0	0	0	52	6	0.11538461538461539
6612	1460	51	2	0	0	0	53	2	0.03773584905660377
6613	1489	53	2	0	0	0	55	2	0.03636363636363636
6614	1461	54	2	0	0	0	56	2	0.03571428571428571
6615	1469	52	3	0	0	0	55	3	0.05454545454545454
6616	1461	51	2	0	0	0	53	2	0.03773584905660377
6617	1485	51	1	0	0	0	52	1	0.019230769230769232
6618	1452	55	4	0	0	0	59	4	0.06779661016949153
6619	1447	58	2	0	0	0	60	2	0.03333333333333333
662	1501	45	0	0	0	0	45	0	0
6620	1468	43	5	0	0	0	48	5	0.10416666666666667
6621	1445	45	4	0	0	0	49	4	0.08163265306122448
6622	1486	46	3	0	0	0	49	3	0.061224489795918366
6623	1474	54	1	0	0	0	55	1	0.01818181818181818
6624	1448	33	2	0	0	0	35	2	0.05714285714285714
6625	1476	35	2	0	0	0	37	2	0.05405405405405406
6626	1482	44	3	0	0	0	47	3	0.06382978723404255
6627	1498	44	4	0	0	0	48	4	0.08333333333333333
6628	1471	42	5	0	0	0	47	5	0.10638297872340426
6629	1449	37	2	0	0	0	39	2	0.05128205128205128
663	1474	45	3	0	0	0	48	3	0.0625
6630	1478	52	3	0	0	0	55	3	0.05454545454545454
6631	1460	43	4	1	0	0	48	5	0.10416666666666667
6632	1459	49	1	0	0	0	50	1	0.02
6633	1468	43	1	0	0	0	44	1	0.022727272727272728
6634	1489	52	2	0	0	0	54	2	0.037037037037037035
6635	1483	47	7	0	0	0	54	7	0.12962962962962962
6636	1459	43	1	1	0	0	45	2	0.044444444444444446
6637	1477	47	1	0	0	0	48	1	0.020833333333333332
6638	1471	38	4	0	0	0	42	4	0.09523809523809523
6639	1501	50	3	0	0	0	53	3	0.05660377358490566
664	1483	50	2	1	0	0	53	3	0.05660377358490566
6640	1484	51	1	0	0	0	52	1	0.019230769230769232
6641	1453	53	2	0	0	0	55	2	0.03636363636363636
6642	1498	32	4	0	0	0	36	4	0.1111111111111111
6643	1472	33	3	0	0	0	36	3	0.08333333333333333
6644	1487	44	3	0	0	0	47	3	0.06382978723404255
6645	1481	54	3	0	0	0	57	3	0.05263157894736842
6646	1471	47	0	0	0	0	47	0	0
6647	1474	48	2	1	0	0	51	3	0.058823529411764705
6648	1490	50	1	0	0	0	51	1	0.0196078431372549
6649	1461	49	2	0	0	0	51	2	0.0392156862745098
665	1450	44	2	0	0	0	46	2	0.043478260869565216
6650	1504	49	3	0	0	0	52	3	0.057692307692307696
6651	1491	39	2	0	0	0	41	2	0.04878048780487805
6652	1509	51	3	0	0	0	54	3	0.05555555555555555
6653	1490	55	3	0	0	0	58	3	0.05172413793103448
6654	1490	46	1	0	0	0	47	1	0.02127659574468085
6655	1474	53	5	0	0	0	58	5	0.08620689655172414
6656	1484	46	0	0	0	0	46	0	0
6657	1463	43	3	0	0	0	46	3	0.06521739130434782
6658	1511	54	0	0	0	0	54	0	0
6659	1475	35	2	0	0	0	37	2	0.05405405405405406
666	1488	37	2	0	0	0	39	2	0.05128205128205128
6660	1471	32	0	0	0	0	32	0	0
6661	1456	49	3	0	0	0	52	3	0.057692307692307696
6662	1494	41	4	0	0	0	45	4	0.08888888888888889
6663	1492	37	2	0	0	0	39	2	0.05128205128205128
6664	1480	32	4	0	0	0	36	4	0.1111111111111111
6665	1491	38	2	0	0	0	40	2	0.05
6666	1456	62	3	0	0	0	65	3	0.046153846153846156
6667	1470	49	3	0	0	0	52	3	0.057692307692307696
6668	1463	59	2	0	0	0	61	2	0.03278688524590164
6669	1497	52	3	0	0	0	55	3	0.05454545454545454
667	1488	48	1	0	0	0	49	1	0.02040816326530612
6670	1494	39	3	0	0	0	42	3	0.07142857142857142
6671	1465	43	2	0	0	0	45	2	0.044444444444444446
6672	1473	46	2	0	0	0	48	2	0.041666666666666664
6673	1466	48	3	0	0	0	51	3	0.058823529411764705
6674	1482	37	1	0	0	0	38	1	0.02631578947368421
6675	1489	44	2	2	0	0	48	4	0.08333333333333333
6676	1503	38	2	0	0	0	40	2	0.05
6677	1511	48	2	0	0	0	50	2	0.04
6678	1479	50	2	0	0	0	52	2	0.038461538461538464
6679	1469	48	2	1	0	0	51	3	0.058823529411764705
668	1455	42	1	0	0	0	43	1	0.023255813953488372
6680	1444	48	2	0	0	0	50	2	0.04
6681	1461	44	7	0	0	0	51	7	0.13725490196078433
6682	1460	44	1	0	0	0	45	1	0.022222222222222223
6683	1468	52	2	0	0	0	54	2	0.037037037037037035
6684	1453	47	3	0	0	0	50	3	0.06
6685	1493	39	5	1	0	0	45	6	0.13333333333333333
6686	1454	57	3	0	0	0	60	3	0.05
6687	1480	45	1	1	0	0	47	2	0.0425531914893617
6688	1463	52	1	0	0	0	53	1	0.018867924528301886
6689	1487	48	4	0	0	0	52	4	0.07692307692307693
669	1468	47	2	0	0	0	49	2	0.04081632653061224
6690	1463	44	2	0	0	0	46	2	0.043478260869565216
6691	1510	51	0	0	0	0	51	0	0
6692	1512	51	3	0	0	0	54	3	0.05555555555555555
6693	1450	40	4	0	0	0	44	4	0.09090909090909091
6694	1452	48	3	1	0	0	52	4	0.07692307692307693
6695	1426	37	1	0	0	0	38	1	0.02631578947368421
6696	1484	52	1	0	0	0	53	1	0.018867924528301886
6697	1473	38	2	0	0	0	40	2	0.05
6698	1490	37	1	1	0	0	39	2	0.05128205128205128
6699	1444	44	5	0	0	0	49	5	0.10204081632653061
67	1487	36	0	0	0	0	36	0	0
670	1464	46	5	1	0	0	52	6	0.11538461538461539
6700	1478	46	4	0	0	0	50	4	0.08
6701	1520	48	2	0	0	0	50	2	0.04
6702	1483	45	2	0	0	0	47	2	0.0425531914893617
6703	1472	42	2	0	0	0	44	2	0.045454545454545456
6704	1481	54	3	0	0	0	57	3	0.05263157894736842
6705	1486	38	3	1	0	0	42	4	0.09523809523809523
6706	1508	40	4	0	0	0	44	4	0.09090909090909091
6707	1449	43	1	1	0	0	45	2	0.044444444444444446
6708	1471	44	5	0	0	0	49	5	0.10204081632653061
6709	1459	46	1	0	0	0	47	1	0.02127659574468085
671	1450	51	2	0	0	0	53	2	0.03773584905660377
6710	1470	40	0	0	0	0	40	0	0
6711	1498	42	1	0	0	0	43	1	0.023255813953488372
6712	1445	46	2	0	0	0	48	2	0.041666666666666664
6713	1483	49	3	0	0	0	52	3	0.057692307692307696
6714	1471	53	3	0	0	0	56	3	0.05357142857142857
6715	1485	39	4	0	0	0	43	4	0.09302325581395349
6716	1473	40	5	0	0	0	45	5	0.1111111111111111
6717	1473	58	4	0	0	0	62	4	0.06451612903225806
6718	1443	58	0	0	0	0	58	0	0
6719	1477	52	1	0	0	0	53	1	0.018867924528301886
672	1477	42	2	0	0	0	44	2	0.045454545454545456
6720	1457	56	3	0	0	0	59	3	0.05084745762711865
6721	1482	37	1	0	0	0	38	1	0.02631578947368421
6722	1489	50	2	0	0	0	52	2	0.038461538461538464
6723	1465	44	4	0	0	0	48	4	0.08333333333333333
6724	1470	59	0	0	0	0	59	0	0
6725	1475	38	3	0	0	0	41	3	0.07317073170731707
6726	1487	53	2	0	0	0	55	2	0.03636363636363636
6727	1493	30	6	0	0	0	36	6	0.16666666666666666
6728	1495	54	3	0	0	0	57	3	0.05263157894736842
6729	1458	40	1	0	0	0	41	1	0.024390243902439025
673	1468	46	4	0	0	0	50	4	0.08
6730	1505	42	1	0	0	0	43	1	0.023255813953488372
6731	1463	41	2	0	0	0	43	2	0.046511627906976744
6732	1482	33	2	0	0	0	35	2	0.05714285714285714
6733	1473	45	2	0	0	0	47	2	0.0425531914893617
6734	1501	64	2	0	0	0	66	2	0.030303030303030304
6735	1464	47	1	0	0	0	48	1	0.020833333333333332
6736	1488	34	6	0	0	0	40	6	0.15
6737	1469	52	3	0	0	0	55	3	0.05454545454545454
6738	1501	44	3	0	0	0	47	3	0.06382978723404255
6739	1472	45	2	0	0	0	47	2	0.0425531914893617
674	1468	44	1	0	0	0	45	1	0.022222222222222223
6740	1481	58	2	0	0	0	60	2	0.03333333333333333
6741	1481	37	2	0	0	0	39	2	0.05128205128205128
6742	1458	45	2	0	0	0	47	2	0.0425531914893617
6743	1468	51	3	0	0	0	54	3	0.05555555555555555
6744	1478	34	1	0	0	0	35	1	0.02857142857142857
6745	1475	53	1	0	0	0	54	1	0.018518518518518517
6746	1494	41	1	0	0	0	42	1	0.023809523809523808
6747	1458	45	3	0	0	0	48	3	0.0625
6748	1490	46	4	0	0	0	50	4	0.08
6749	1457	36	2	0	0	0	38	2	0.05263157894736842
675	1475	47	1	0	0	0	48	1	0.020833333333333332
6750	1431	48	1	0	0	0	49	1	0.02040816326530612
6751	1487	39	3	0	0	0	42	3	0.07142857142857142
6752	1520	45	0	0	0	0	45	0	0
6753	1447	42	4	0	0	0	46	4	0.08695652173913043
6754	1498	53	1	0	0	0	54	1	0.018518518518518517
6755	1492	46	3	0	0	0	49	3	0.061224489795918366
6756	1481	48	1	0	0	0	49	1	0.02040816326530612
6757	1505	53	3	0	0	0	56	3	0.05357142857142857
6758	1507	45	3	0	0	0	48	3	0.0625
6759	1507	44	0	0	0	0	44	0	0
676	1432	45	3	0	0	0	48	3	0.0625
6760	1511	37	2	0	0	0	39	2	0.05128205128205128
6761	1470	42	1	0	0	0	43	1	0.023255813953488372
6762	1487	41	0	0	0	0	41	0	0
6763	1473	49	0	0	0	0	49	0	0
6764	1458	56	2	1	0	0	59	3	0.05084745762711865
6765	1479	63	4	0	0	0	67	4	0.05970149253731343
6766	1468	48	1	1	0	0	50	2	0.04
6767	1488	40	2	0	0	0	42	2	0.047619047619047616
6768	1502	47	2	0	0	0	49	2	0.04081632653061224
6769	1526	43	3	0	0	0	46	3	0.06521739130434782
677	1481	48	1	0	0	0	49	1	0.02040816326530612
6770	1482	48	3	0	0	0	51	3	0.058823529411764705
6771	1496	39	2	0	0	0	41	2	0.04878048780487805
6772	1480	35	3	0	0	0	38	3	0.07894736842105263
6773	1445	38	3	0	0	0	41	3	0.07317073170731707
6774	1469	40	4	0	0	0	44	4	0.09090909090909091
6775	1474	52	4	0	0	0	56	4	0.07142857142857142
6776	1467	51	1	0	0	0	52	1	0.019230769230769232
6777	1500	45	3	0	0	0	48	3	0.0625
6778	1487	29	2	0	0	0	31	2	0.06451612903225806
6779	1492	52	1	0	0	0	53	1	0.018867924528301886
678	1473	48	1	0	0	0	49	1	0.02040816326530612
6780	1467	41	1	0	0	0	42	1	0.023809523809523808
6781	1432	60	3	0	0	0	63	3	0.047619047619047616
6782	1448	42	1	0	0	0	43	1	0.023255813953488372
6783	1473	42	4	0	0	0	46	4	0.08695652173913043
6784	1435	45	0	0	0	0	45	0	0
6785	1487	59	2	0	0	0	61	2	0.03278688524590164
6786	1455	46	3	0	0	0	49	3	0.061224489795918366
6787	1468	41	5	0	0	0	46	5	0.10869565217391304
6788	1438	48	3	0	0	0	51	3	0.058823529411764705
6789	1445	45	5	0	0	0	50	5	0.1
679	1479	53	0	1	0	0	54	1	0.018518518518518517
6790	1466	46	3	0	0	0	49	3	0.061224489795918366
6791	1497	35	2	0	0	0	37	2	0.05405405405405406
6792	1493	44	8	0	0	0	52	8	0.15384615384615385
6793	1464	54	4	1	0	0	59	5	0.0847457627118644
6794	1478	42	4	0	0	0	46	4	0.08695652173913043
6795	1458	39	0	0	0	0	39	0	0
6796	1449	44	0	1	0	0	45	1	0.022222222222222223
6797	1486	54	2	1	0	0	57	3	0.05263157894736842
6798	1468	37	7	0	0	0	44	7	0.1590909090909091
6799	1450	54	0	1	0	0	55	1	0.01818181818181818
68	1442	49	3	0	0	0	52	3	0.057692307692307696
680	1457	51	4	0	0	0	55	4	0.07272727272727272
6800	1475	39	4	0	0	0	43	4	0.09302325581395349
6801	1490	38	1	0	0	0	39	1	0.02564102564102564
6802	1472	43	4	0	0	0	47	4	0.0851063829787234
6803	1452	33	2	0	0	0	35	2	0.05714285714285714
6804	1470	42	4	0	0	0	46	4	0.08695652173913043
6805	1449	51	1	0	0	0	52	1	0.019230769230769232
6806	1458	50	3	0	0	0	53	3	0.05660377358490566
6807	1488	49	3	0	0	0	52	3	0.057692307692307696
6808	1464	41	2	0	0	0	43	2	0.046511627906976744
6809	1464	36	4	0	0	0	40	4	0.1
681	1460	43	3	0	0	0	46	3	0.06521739130434782
6810	1486	37	3	0	0	0	40	3	0.075
6811	1429	48	4	0	0	0	52	4	0.07692307692307693
6812	1463	39	5	0	0	0	44	5	0.11363636363636363
6813	1476	47	2	0	0	0	49	2	0.04081632653061224
6814	1474	46	2	1	0	0	49	3	0.061224489795918366
6815	1500	43	6	0	0	0	49	6	0.12244897959183673
6816	1460	38	4	0	0	0	42	4	0.09523809523809523
6817	1473	38	3	1	0	0	42	4	0.09523809523809523
6818	1511	61	2	0	0	0	63	2	0.031746031746031744
6819	1489	38	1	0	0	0	39	1	0.02564102564102564
682	1454	37	3	0	0	0	40	3	0.075
6820	1489	42	0	0	0	0	42	0	0
6821	1451	52	2	0	0	0	54	2	0.037037037037037035
6822	1474	54	3	0	0	0	57	3	0.05263157894736842
6823	1466	38	3	0	0	0	41	3	0.07317073170731707
6824	1482	45	7	0	0	0	52	7	0.1346153846153846
6825	1482	37	1	0	0	0	38	1	0.02631578947368421
6826	1449	46	1	0	0	0	47	1	0.02127659574468085
6827	1495	38	0	0	0	0	38	0	0
6828	1476	44	2	0	0	0	46	2	0.043478260869565216
6829	1445	43	1	0	0	0	44	1	0.022727272727272728
683	1471	43	0	0	0	0	43	0	0
6830	1475	44	2	0	0	0	46	2	0.043478260869565216
6831	1499	43	2	0	0	0	45	2	0.044444444444444446
6832	1478	47	2	0	0	0	49	2	0.04081632653061224
6833	1456	41	2	0	0	0	43	2	0.046511627906976744
6834	1434	49	1	0	0	0	50	1	0.02
6835	1469	42	0	0	0	0	42	0	0
6836	1441	43	2	0	0	0	45	2	0.044444444444444446
6837	1477	47	1	0	0	0	48	1	0.020833333333333332
6838	1481	53	4	0	0	0	57	4	0.07017543859649122
6839	1468	50	3	0	0	0	53	3	0.05660377358490566
684	1472	53	3	0	0	0	56	3	0.05357142857142857
6840	1438	45	4	0	0	0	49	4	0.08163265306122448
6841	1497	45	3	0	0	0	48	3	0.0625
6842	1487	58	4	0	0	0	62	4	0.06451612903225806
6843	1465	38	1	0	0	0	39	1	0.02564102564102564
6844	1469	46	5	0	0	0	51	5	0.09803921568627451
6845	1479	49	4	0	0	0	53	4	0.07547169811320754
6846	1466	51	2	0	0	0	53	2	0.03773584905660377
6847	1481	48	4	2	0	0	54	6	0.1111111111111111
6848	1485	41	2	0	0	0	43	2	0.046511627906976744
6849	1467	41	5	0	0	0	46	5	0.10869565217391304
685	1484	46	5	0	0	0	51	5	0.09803921568627451
6850	1514	45	2	1	0	0	48	3	0.0625
6851	1475	39	1	0	0	0	40	1	0.025
6852	1454	47	3	0	0	0	50	3	0.06
6853	1473	37	2	0	0	0	39	2	0.05128205128205128
6854	1490	49	1	0	0	0	50	1	0.02
6855	1469	51	3	0	0	0	54	3	0.05555555555555555
6856	1499	35	0	2	0	0	37	2	0.05405405405405406
6857	1502	56	0	0	0	0	56	0	0
6858	1464	37	0	0	0	0	37	0	0
6859	1507	38	0	0	0	0	38	0	0
686	1460	43	8	0	0	0	51	8	0.1568627450980392
6860	1454	36	5	0	0	0	41	5	0.12195121951219512
6861	1490	34	2	0	0	0	36	2	0.05555555555555555
6862	1499	58	4	0	0	0	62	4	0.06451612903225806
6863	1499	42	4	0	0	0	46	4	0.08695652173913043
6864	1460	46	5	0	0	0	51	5	0.09803921568627451
6865	1474	45	2	0	0	0	47	2	0.0425531914893617
6866	1441	43	1	0	0	0	44	1	0.022727272727272728
6867	1502	50	3	0	0	0	53	3	0.05660377358490566
6868	1473	55	1	0	0	0	56	1	0.017857142857142856
6869	1456	49	2	0	0	0	51	2	0.0392156862745098
687	1500	42	4	0	0	0	46	4	0.08695652173913043
6870	1490	50	3	0	0	0	53	3	0.05660377358490566
6871	1506	44	2	0	0	0	46	2	0.043478260869565216
6872	1483	41	1	1	0	0	43	2	0.046511627906976744
6873	1479	41	0	0	0	0	41	0	0
6874	1470	39	4	0	0	0	43	4	0.09302325581395349
6875	1498	50	4	0	0	0	54	4	0.07407407407407407
6876	1469	52	1	0	0	0	53	1	0.018867924528301886
6877	1450	34	6	1	0	0	41	7	0.17073170731707318
6878	1475	42	2	1	0	0	45	3	0.06666666666666667
6879	1498	42	5	0	0	0	47	5	0.10638297872340426
688	1447	42	3	1	0	0	46	4	0.08695652173913043
6880	1482	46	2	1	1	0	50	4	0.08
6881	1485	32	1	0	0	0	33	1	0.030303030303030304
6882	1463	35	4	0	0	0	39	4	0.10256410256410256
6883	1462	49	1	0	0	0	50	1	0.02
6884	1461	52	4	0	0	0	56	4	0.07142857142857142
6885	1454	40	2	0	0	0	42	2	0.047619047619047616
6886	1508	38	2	0	0	0	40	2	0.05
6887	1445	45	3	0	0	0	48	3	0.0625
6888	1456	51	2	0	0	0	53	2	0.03773584905660377
6889	1491	46	3	0	0	0	49	3	0.061224489795918366
689	1476	39	2	1	0	0	42	3	0.07142857142857142
6890	1489	49	6	0	0	0	55	6	0.10909090909090909
6891	1495	46	0	0	0	0	46	0	0
6892	1505	39	2	0	0	0	41	2	0.04878048780487805
6893	1493	36	0	0	0	0	36	0	0
6894	1478	43	3	0	0	0	46	3	0.06521739130434782
6895	1464	49	3	0	0	0	52	3	0.057692307692307696
6896	1461	51	6	0	0	0	57	6	0.10526315789473684
6897	1467	52	1	1	0	0	54	2	0.037037037037037035
6898	1461	50	1	1	0	0	52	2	0.038461538461538464
6899	1494	38	0	0	0	0	38	0	0
69	1480	44	7	0	0	0	51	7	0.13725490196078433
690	1468	27	4	1	0	0	32	5	0.15625
6900	1465	56	1	0	0	0	57	1	0.017543859649122806
6901	1485	41	4	0	0	0	45	4	0.08888888888888889
6902	1468	45	5	0	0	0	50	5	0.1
6903	1485	53	4	0	0	0	57	4	0.07017543859649122
6904	1466	51	2	1	0	0	54	3	0.05555555555555555
6905	1481	52	1	0	0	0	53	1	0.018867924528301886
6906	1476	64	4	0	0	0	68	4	0.058823529411764705
6907	1471	44	4	0	0	0	48	4	0.08333333333333333
6908	1498	46	3	0	0	0	49	3	0.061224489795918366
6909	1458	46	0	0	0	0	46	0	0
691	1453	38	5	1	0	0	44	6	0.13636363636363635
6910	1497	46	1	0	0	0	47	1	0.02127659574468085
6911	1469	50	3	0	0	0	53	3	0.05660377358490566
6912	1487	51	3	0	0	0	54	3	0.05555555555555555
6913	1475	46	2	0	0	0	48	2	0.041666666666666664
6914	1470	57	3	0	0	0	60	3	0.05
6915	1479	40	5	0	0	0	45	5	0.1111111111111111
6916	1467	51	0	0	0	0	51	0	0
6917	1479	46	2	0	0	0	48	2	0.041666666666666664
6918	1479	50	3	0	0	0	53	3	0.05660377358490566
6919	1445	46	4	0	0	0	50	4	0.08
692	1463	39	5	0	0	0	44	5	0.11363636363636363
6920	1467	48	2	0	0	0	50	2	0.04
6921	1484	42	2	0	0	0	44	2	0.045454545454545456
6922	1460	44	1	0	0	0	45	1	0.022222222222222223
6923	1445	50	2	0	0	0	52	2	0.038461538461538464
6924	1492	44	3	1	0	0	48	4	0.08333333333333333
6925	1501	47	2	0	0	0	49	2	0.04081632653061224
6926	1459	45	0	0	0	0	45	0	0
6927	1489	52	3	1	0	0	56	4	0.07142857142857142
6928	1475	45	0	0	0	0	45	0	0
6929	1475	45	2	0	0	0	47	2	0.0425531914893617
693	1450	33	5	0	0	0	38	5	0.13157894736842105
6930	1441	43	6	0	0	0	49	6	0.12244897959183673
6931	1506	39	1	0	0	0	40	1	0.025
6932	1475	48	2	0	0	0	50	2	0.04
6933	1481	45	0	0	0	0	45	0	0
6934	1487	39	1	0	0	0	40	1	0.025
6935	1475	48	1	0	0	0	49	1	0.02040816326530612
6936	1465	54	2	0	0	0	56	2	0.03571428571428571
6937	1443	48	1	0	0	0	49	1	0.02040816326530612
6938	1471	54	0	0	0	0	54	0	0
6939	1471	43	3	0	0	0	46	3	0.06521739130434782
694	1475	40	2	0	0	0	42	2	0.047619047619047616
6940	1497	43	1	0	0	0	44	1	0.022727272727272728
6941	1468	43	2	0	0	0	45	2	0.044444444444444446
6942	1480	39	1	0	0	0	40	1	0.025
6943	1470	37	2	0	0	0	39	2	0.05128205128205128
6944	1481	42	4	2	0	0	48	6	0.125
6945	1510	48	2	0	0	0	50	2	0.04
6946	1474	40	0	0	0	0	40	0	0
6947	1452	43	4	0	0	0	47	4	0.0851063829787234
6948	1436	43	3	1	0	0	47	4	0.0851063829787234
6949	1492	45	3	0	0	0	48	3	0.0625
695	1480	38	1	0	0	0	39	1	0.02564102564102564
6950	1467	37	4	0	0	0	41	4	0.0975609756097561
6951	1486	55	3	0	0	0	58	3	0.05172413793103448
6952	1454	44	2	0	0	0	46	2	0.043478260869565216
6953	1489	62	0	0	0	0	62	0	0
6954	1463	41	3	0	0	0	44	3	0.06818181818181818
6955	1485	50	0	0	0	0	50	0	0
6956	1496	35	2	0	0	0	37	2	0.05405405405405406
6957	1484	45	2	1	0	0	48	3	0.0625
6958	1499	46	2	0	0	0	48	2	0.041666666666666664
6959	1470	50	2	0	0	0	52	2	0.038461538461538464
696	1481	39	4	0	0	0	43	4	0.09302325581395349
6960	1469	55	1	0	0	0	56	1	0.017857142857142856
6961	1483	37	1	1	0	0	39	2	0.05128205128205128
6962	1464	48	1	0	0	0	49	1	0.02040816326530612
